,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,Unnamed: 9,polarity
10,12,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-10-18 00:12:27,"{u'name': u'Ismael Lee', u'id': u'10155637228875578'}",244331422279533_943419095704092,"{u'data': [], u'summary': {u'total_count': 0}}","Estimados, quería hacerles una consulta. Formo parte de un equipo de profesionales vinculado a la comunicación social de la Ciencia y estamos terminando la elaboración de un dossier para poner en marcha un proyecto de difusión científica pionero en Chile. Quisiera enviarles el documento por si consideran oportuno apoyarnos económicamente con el proyecto",,status,,1
11,14,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-07-11 15:31:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_895162660529736,"{u'paging': {u'cursors': {u'after': u'MTAxNTMwNDQ0NTgwOTMxMDI=', u'before': u'MTAyMDMxMTk3MjM4MDk5MTI='}}, u'data': [{u'id': u'10203119723809912', u'name': u'Fabian Fabian Fabian'}, {u'id': u'1427442404241700', u'name': u'Romina L. Figueroa'}, {u'id': u'10152419761833882', u'name': u'Michael Zschweigert'}, {u'id': u'10152639868750923', u'name': u'Sergio Gonzalez'}, {u'id': u'328877720606135', u'name': u'Viviana Ruz'}, {u'id': u'10207267780630078', u'name': u'Camila Vergara Torrico'}, {u'id': u'10153841563255275', u'name': u'Rodolfo Leiva'}, {u'id': u'10153044458093102', u'name': u'Daniela Millar Aros'}], u'summary': {u'total_count': 8}}",No te pierdas mañana un nuevo capítulo de ¿Los artistas no saben hablar? ARTV 22:00 hrs.,,video,,0
12,15,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-07-05 16:30:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_892055747507094,"{u'paging': {u'cursors': {u'after': u'NzYyMzQwMjMwNTY0NDAz', u'before': u'MTAxNTQ4MjEzMTEwNzUzMDE='}}, u'data': [{u'id': u'10154821311075301', u'name': u'María Trinidad Echegaray'}, {u'id': u'10207267780630078', u'name': u'Camila Vergara Torrico'}, {u'id': u'10152639868750923', u'name': u'Sergio Gonzalez'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}], u'summary': {u'total_count': 4}}","#ESTRENO Los autores de impactantes fotoreportajes se toman la pantalla de ¿Los artistas no saben hablar? 📷
Hoy 22:00 hrs. ARTV",,video,,1
13,16,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-07-04 00:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_892072224172113,"{u'paging': {u'cursors': {u'after': u'MTAxNTM0MjYyMTk4NDgwMDQ=', u'before': u'MTAxNTQ4MjEzMTEwNzUzMDE='}}, u'data': [{u'id': u'10154821311075301', u'name': u'María Trinidad Echegaray'}, {u'id': u'10203648857045566', u'name': u'Constanza Urbina'}, {u'id': u'10152419761833882', u'name': u'Michael Zschweigert'}, {u'id': u'10205193800991754', u'name': u'Jose Concha Llafquén'}, {u'id': u'642569202526150', u'name': u'Ana Maria Ruz Abello'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'540284056106239', u'name': u'María Del Pilar Rodriguez'}, {u'id': u'328877720606135', u'name': u'Viviana Ruz'}, {u'id': u'10152381426123124', u'name': u'Bianca Furtado'}, {u'id': u'10153426219848004', u'name': u'Pepa Torres'}], u'summary': {u'total_count': 11}}","Si alguna vez te preguntaste qué tesoros guarda el Museo de Arte Contemporáneo, en Espacio Suecia 26 respondemos tu pregunta ;) 🎨  
Entrada Liberada - Lun a Vier 9 a 14 hrs.",{u'count': 1},photo,,0
14,17,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-06-23 14:45:13,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_887632794616056,"{u'paging': {u'cursors': {u'after': u'ODQ3NDUxMDI4Njg1NjA5', u'before': u'MTA1MTE0NTcwODI4MzQzOQ=='}}, u'data': [{u'id': u'1051145708283439', u'name': u'Martin Zamorano Gatica'}, {u'id': u'1505662406429850', u'name': u'Paz Yomara'}, {u'id': u'10206895434398747', u'name': u'Mauricio Gutvay'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}, {u'id': u'328877720606135', u'name': u'Viviana Ruz'}, {u'id': u'10152419761833882', u'name': u'Michael Zschweigert'}, {u'id': u'10152381426123124', u'name': u'Bianca Furtado'}, {u'id': u'10152639868750923', u'name': u'Sergio Gonzalez'}, {u'id': u'847451028685609', u'name': u'Kevin Vargas Espinosa'}], u'summary': {u'total_count': 9}}","El Premio #ItaúCuentoDigital también tiene una categoría Sub 18
¡Sube tu obra inédita y participa!
Revisas las bases del concurso aquí: http://bit.ly/1eFLhpZ",{u'count': 1},photo,,0
15,18,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-06-21 15:30:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_885831074796228,"{u'paging': {u'cursors': {u'after': u'MzU0NDk2NTgxMzk3NDEw', u'before': u'MTAxNTI2Mzk4Njg3NTA5MjM='}}, u'data': [{u'id': u'10152639868750923', u'name': u'Sergio Gonzalez'}, {u'id': u'523113011168064', u'name': u'Fabiola Vanessa Contreras Carreño'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'354496581397410', u'name': u'Boris Fres'}], u'summary': {u'total_count': 5}}","¿La ciudad puede ser parte de una obra de arte?
Hoy César Gabler nos demuestra que sí en ¿Los artistas no saben hablar? 22:00 hrs. ARTV",,video,,1
16,19,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-06-10 15:09:21,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_881872891858713,"{u'paging': {u'cursors': {u'after': u'MTAxNTM5MDQ0ODA3NzI2NDE=', u'before': u'MTAxNTI2Mzk4Njg3NTA5MjM='}}, u'data': [{u'id': u'10152639868750923', u'name': u'Sergio Gonzalez'}, {u'id': u'10206777115886740', u'name': u'Maximiano Sepúlveda'}, {u'id': u'11120696261', u'name': u'Museo Nacional de Bellas Artes - Santiago de Chile'}, {u'id': u'10205337928065058', u'name': u'Enrique De Santiago'}, {u'id': u'328877720606135', u'name': u'Viviana Ruz'}, {u'id': u'10203648857045566', u'name': u'Constanza Urbina'}, {u'id': u'10204723641389509', u'name': u'Eulogio Rojas Durán'}, {u'id': u'10204288799324458', u'name': u'Felix Miranda Honeyman'}, {u'id': u'145856888779910', u'name': u'65 Digital'}, {u'id': u'10202122487658798', u'name': u'Hugo Andres Peralta'}, {u'id': u'354496581397410', u'name': u'Boris Fres'}, {u'id': u'10152616200189209', u'name': u'Antonieta Arellano'}, {u'id': u'818854648142503', u'name': u'Juan De Berrio-Ochoa Contreras'}, {u'id': u'10203383944616533', u'name': u'Patricio Oyarzun Vera'}, {u'id': u'10207575365238816', u'name': u'Alberto Albónico Alcayaga'}, {u'id': u'10203757382793491', u'name': u'Eduardo Pizarro Córdova'}, {u'id': u'10153904480772641', u'name': u'Yuriko Takahashi'}], u'summary': {u'total_count': 17}}",¿Estás preparado para hacer un viaje a través del realismo mágico de la pintura? ✈ 🎨 😃,{u'count': 5},link,,1
17,20,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2015-06-09 17:33:16,"{u'category': u'Arts/Humanities Website', u'name': u'Curame', u'id': u'452705594883683'}",244331422279533_881531948559474,"{u'paging': {u'cursors': {u'after': u'MTEwNjExNzE0OTQwMjc5OQ==', u'before': u'Njc3MjY3MTQ1NjcyOTU1'}}, u'data': [{u'id': u'677267145672955', u'name': u'Luis Enrique Paredes Pizarro'}, {u'id': u'10204870238056164', u'name': u'Isabella Delpiano'}, {u'id': u'1106117149402799', u'name': u'Luis Rojas'}], u'summary': {u'total_count': 3}}","Fundación Itaú Chile
Presenta 

“LA POÉTICA DEL VIAJE “de Cristóbal Toral.
Hasta el 2 de agosto

La obra reciente (1998-2015) de uno de los más importantes pintores realistas contemporáneos de España, integrada por más de 50 pinturas, acuarelas y esculturas, cuyo eje central son los viajes, la figura humana y el bodegón

“Cristóbal Toral pertenece a aquella generación de pintores que renovó el realismo en España y a partir de situaciones concretas y cercanas,  elabora un imaginario plagado de citas poéticas.

+info: http://www.fundacionitau.cl/cultura/artes-visuales/cristobal-toral

Visita la muestra en  forma paralela en:

Centro Cultural  Las Condes, Apoquindo 6570.
Los días martes a domingo desde las 10:30 de la mañana a 19:00 hrs 

 Espacio Arte Abierto, de Fundación Itaú, Apoquindo 3457. 
 Metro golf.
Los días lunes a viernes de 09:00 de la mañana a 14:00 hrs.

Ambos espacios entrada liberada.",,photo,,1
18,21,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZPRGd4TWpJME5qZzROVGt3TWpBd09qRTBNek00TURnMk1UTT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZPRGd4TWpJME5qZzROVGt3TWpBd09qRTBNek00TURnMk1UTT0='}}, u'data': [{u'message': u'<3', u'from': {u'category': u'Consulting/Business Services', u'name': u'65 Digital', u'category_list': [{u'id': u'164886566892249', u'name': u'Advertising Agency'}, {u'id': u'151676848220295', u'name': u'Education'}], u'id': u'145856888779910'}, u'id': u'881164758596193_881224688590200'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-06-08 20:47:45,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_881167738595895,"{u'paging': {u'cursors': {u'after': u'MTAxNTM5MDQ0ODA3NzI2NDE=', u'before': u'OTIxMjEyNTA3ODk3MDM5'}}, u'data': [{u'id': u'921212507897039', u'name': u'Laura Barrera'}, {u'id': u'10152639868750923', u'name': u'Sergio Gonzalez'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'10152419761833882', u'name': u'Michael Zschweigert'}, {u'id': u'822133484481652', u'name': u'Carmen Perez'}, {u'id': u'10204288799324458', u'name': u'Felix Miranda Honeyman'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}, {u'id': u'10152381426123124', u'name': u'Bianca Furtado'}, {u'id': u'10153426219848004', u'name': u'Pepa Torres'}, {u'id': u'145856888779910', u'name': u'65 Digital'}, {u'id': u'10202838189410436', u'name': u'Soledad Delgado Vargas'}, {u'id': u'10153904480772641', u'name': u'Yuriko Takahashi'}], u'summary': {u'total_count': 12}}","Revisa algunas del montaje de ""Cristóbal Toral. La poética del viaje"", la reciente obra de uno de los más importantes pintores realistas contemporáneos de España, Cristóbal Toral.

El propio artista viajó a Chile para ser parte de esta muestra que inauguramos hoy junto a la Corporación Cultural de Las Condes.

Abierta hasta el 2 de agosto.

Apoquindo 3457
Lunes a viernes 09:00 a 14:00 hrs.",,photo,,1
19,23,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-06-07 15:30:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_879679085411427,"{u'paging': {u'cursors': {u'after': u'MTAyMDMzODk5MzY4NTA1NzM=', u'before': u'MTAxNTI2Mzk4Njg3NTA5MjM='}}, u'data': [{u'id': u'10152639868750923', u'name': u'Sergio Gonzalez'}, {u'id': u'10152209779205098', u'name': u'Fernanda Alcalde Egaña'}, {u'id': u'10152976901239011', u'name': u'Francesca Delpiano Bustamante'}, {u'id': u'145856888779910', u'name': u'65 Digital'}, {u'id': u'10204288799324458', u'name': u'Felix Miranda Honeyman'}, {u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}, {u'id': u'328877720606135', u'name': u'Viviana Ruz'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'222995897830990', u'name': u'Sandricuentos'}, {u'id': u'10203661281353887', u'name': u'Lorenzo San Martin Valladares'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}], u'summary': {u'total_count': 11}}","¿Sabías que en San Miguel hay un museo al aire libre? Hoy el nuevo capítulo de ¿Los artistas no saben hablar? te lo muestra.
22:00 hrs. ARTV",{u'count': 3},video,,1
20,24,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-06-05 14:19:24,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_879506555428680,"{u'paging': {u'cursors': {u'after': u'MTAxNTM0MjYyMTk4NDgwMDQ=', u'before': u'MTAxNTI2Mzk4Njg3NTA5MjM='}}, u'data': [{u'id': u'10152639868750923', u'name': u'Sergio Gonzalez'}, {u'id': u'523113011168064', u'name': u'Fabiola Vanessa Contreras Carreño'}, {u'id': u'10153426219848004', u'name': u'Pepa Torres'}], u'summary': {u'total_count': 3}}",Desde el próximo martes el realismo contemporáneo de Cristóbal Toral llena de color el Espacio ArteAbierto de Fundación Itaú 🎨,,link,,1
21,25,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-05-31 15:35:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_875741355805200,"{u'paging': {u'cursors': {u'after': u'MTU5NTQ2Njk1NDAxNzQ5OQ==', u'before': u'MTA0NTc5OTQ0NTQ4NDYwOA=='}}, u'data': [{u'id': u'1045799445484608', u'name': u'Jenny Aime Villena'}, {u'id': u'10205655994465638', u'name': u'Sergio Inostroza Valenzuela'}, {u'id': u'10207267780630078', u'name': u'Camila Vergara Torrico'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}, {u'id': u'10153395121552009', u'name': u'Ana Paula Aleixo'}, {u'id': u'1595466954017499', u'name': u'Paula Ramírez'}], u'summary': {u'total_count': 7}}","Arte y Política, ¿qué te parece esta relación?
Sobre este tema gira el nuevo capítulo de ¿Los artistas no saben hablar?
#Estreno hoy 22:00 hrs. ARTV",,video,,1
22,26,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-05-29 14:59:19,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_875739482472054,"{u'paging': {u'cursors': {u'after': u'MTAxNTM5MDQ0ODA3NzI2NDE=', u'before': u'MTAxNTI2Mzk4Njg3NTA5MjM='}}, u'data': [{u'id': u'10152639868750923', u'name': u'Sergio Gonzalez'}, {u'id': u'1045799445484608', u'name': u'Jenny Aime Villena'}, {u'id': u'10152392133074274', u'name': u'Montserrat Martinez'}, {u'id': u'10203389936850573', u'name': u'Rodrigo Antonio Rg'}, {u'id': u'10152381426123124', u'name': u'Bianca Furtado'}, {u'id': u'10204288799324458', u'name': u'Felix Miranda Honeyman'}, {u'id': u'10153904480772641', u'name': u'Yuriko Takahashi'}], u'summary': {u'total_count': 7}}","Este domingo 31 es el Día del Patrimonio Cultural 
¿Ya sabes qué monumentos quieres conocer? 
Descarga la app en tu celular y arma tu ruta ;)
http://www.diadelpatrimonio.cl/aplicacion",{u'count': 1},photo,,1
23,27,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-05-27 16:07:30,"{u'category': u'Education', u'name': u'Capacitación en Lengua Portuguesa para Empresas en Santiago', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}], u'id': u'623253591139640'}",244331422279533_652749734856692,"{u'data': [], u'summary': {u'total_count': 0}}",https://www.facebook.com/pages/Capacitaci%C3%B3n-en-Lengua-Portuguesa-para-Empresas-en-Santiago/623253591139640?ref=hl,,link,,1
24,28,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-05-24 16:00:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_873112459401423,"{u'paging': {u'cursors': {u'after': u'MTIxNTIwMDM3NTE2MTI4Nw==', u'before': u'MTA0NTc5OTQ0NTQ4NDYwOA=='}}, u'data': [{u'id': u'1045799445484608', u'name': u'Jenny Aime Villena'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'10153320043265278', u'name': u'Maria Jose Carrera'}, {u'id': u'1215200375161287', u'name': u'La Pajarito Medel Andrades'}], u'summary': {u'total_count': 4}}","#ESTRENO
Hoy a las 22:00 hrs. César Gabler hace una revisión de obras de arte que apelan al cuerpo.
Y tú qué opinas, ""¿Los artistas no saben hablar?""",,video,,1
25,29,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-05-20 20:00:04,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_872304852815517,"{u'paging': {u'cursors': {u'after': u'MTAxNTM5MDQ0ODA3NzI2NDE=', u'before': u'MTAxNTI2Mzk4Njg3NTA5MjM='}}, u'data': [{u'id': u'10152639868750923', u'name': u'Sergio Gonzalez'}, {u'id': u'1045799445484608', u'name': u'Jenny Aime Villena'}, {u'id': u'10153320043265278', u'name': u'Maria Jose Carrera'}, {u'id': u'580596958761906', u'name': u'CatyLinna Andrea'}, {u'id': u'10153904480772641', u'name': u'Yuriko Takahashi'}], u'summary': {u'total_count': 5}}","CONVOCATORIA ESCRITORES
Abrimos la Convocatoria del Premio #ItaúCuentoDigital
¡Sube tu cuento a https://www.premioitau.org/escritores2015 y participa!",{u'count': 4},photo,,1
26,30,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-05-18 15:04:17,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_871529052893097,"{u'paging': {u'cursors': {u'after': u'MTQ1ODU2ODg4Nzc5OTEw', u'before': u'MTQ1ODU2ODg4Nzc5OTEw'}}, u'data': [{u'id': u'145856888779910', u'name': u'65 Digital'}], u'summary': {u'total_count': 1}}","Compartimos con ustedes esta columna de Rodrigo Guendelman, ¿qué opinan?",,link,,1
27,31,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZPRGN4TVRnMk1qUTVOVGswTURRME9qRTBNekU0TnpZNU1UQT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZPRGN4TVRnMk1qUTVOVGswTURRME9qRTBNekU0TnpZNU1UQT0='}}, u'data': [{u'message': u'Domingo !!!', u'from': {u'name': u'Luis Escalona Jubal', u'id': u'10152932498273131'}, u'id': u'870436176335718_871186249594044'}], u'summary': {u'total_count': 1, u'order': u'chronological'}}",2015-05-17 15:30:01,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_870436176335718,"{u'paging': {u'cursors': {u'after': u'MzI4ODc3NzIwNjA2MTM1', u'before': u'MjQ0MzMxNDIyMjc5NTMz'}}, u'data': [{u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}, {u'id': u'10152662793517537', u'name': u'Catalina Figueroa Caro'}, {u'id': u'10202952377866257', u'name': u'María Paz Valencia Leguía'}, {u'id': u'10152401963074985', u'name': u'Carlos Valenzuela Retamal'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'10152463778930044', u'name': u'Catalina Rozas'}, {u'id': u'10152932498273131', u'name': u'Luis Escalona Jubal'}, {u'id': u'10152570599181589', u'name': u'Clau Alfaro Ibarra'}, {u'id': u'10205283760870891', u'name': u'Marcia Guerra Monteiro Capanema'}, {u'id': u'10153395121552009', u'name': u'Ana Paula Aleixo'}, {u'id': u'328877720606135', u'name': u'Viviana Ruz'}], u'summary': {u'total_count': 11}}","¿Conoces el Museo de la Solidaridad?
Si aún no lo visitas, no te pierdas hoy un nuevo capítulo de ¿Los artistas no saben hablar?

22 hrs. ARTV",{u'count': 3},video,,0
28,32,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-05-16 00:00:04,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_870435313002471,"{u'paging': {u'cursors': {u'after': u'MzI4ODc3NzIwNjA2MTM1', u'before': u'MTQ3NDg5NDUzNjEzNDU3Mg=='}}, u'data': [{u'id': u'1474894536134572', u'name': u'Vangelis Persefone Bach Lete'}, {u'id': u'10153048537793982', u'name': u'Teresita Calvo'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'10207575365238816', u'name': u'Alberto Albónico Alcayaga'}, {u'id': u'328877720606135', u'name': u'Viviana Ruz'}], u'summary': {u'total_count': 5}}","#Miro y #FrankStella son algunos de los artistas que donaron obras al Museo de la Solidaridad.

Conoce éstas y otras importantes obras este domingo a las 22 hrs en un nuevo capítulo de ¿Los artistas no saben hablar?",{u'count': 1},video,,1
29,33,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-05-13 00:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_869431766436159,"{u'paging': {u'cursors': {u'after': u'MTAxNTIzODE0MjYxMjMxMjQ=', u'before': u'NTQ0OTg2NzE4OTcwMjUz'}}, u'data': [{u'id': u'544986718970253', u'name': u'María De Jesús Perez'}, {u'id': u'10204412716492512', u'name': u'Claudia Martínez Garrido'}, {u'id': u'10206195575240582', u'name': u'Ely Elaine'}, {u'id': u'10152392133074274', u'name': u'Montserrat Martinez'}, {u'id': u'10152569113808551', u'name': u'María Carolina Jarpa'}, {u'id': u'145856888779910', u'name': u'65 Digital'}, {u'id': u'10206729492888238', u'name': u'Chris Barrios'}, {u'id': u'244331422279533', u'name': u'Fundación Itaú Chile'}, {u'id': u'10203753455580584', u'name': u'Lola Garlo'}, {u'id': u'939327399449497', u'name': u'Natalia Ruiz'}, {u'id': u'10152039113431431', u'name': u'Jars Ram Saa'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}, {u'id': u'818854648142503', u'name': u'Juan De Berrio-Ochoa Contreras'}, {u'id': u'10153048537793982', u'name': u'Teresita Calvo'}, {u'id': u'10203669803159032', u'name': u'Lucía Navarro'}, {u'id': u'10152662793517537', u'name': u'Catalina Figueroa Caro'}, {u'id': u'523113011168064', u'name': u'Fabiola Vanessa Contreras Carreño'}, {u'id': u'10152639868750923', u'name': u'Sergio Gonzalez'}, {u'id': u'10153395121552009', u'name': u'Ana Paula Aleixo'}, {u'id': u'10152984044429089', u'name': u'Francisca Morales'}, {u'id': u'10152381426123124', u'name': u'Bianca Furtado'}], u'summary': {u'total_count': 21}}",Por primera vez 250 obras del MAC se exhibirán al público gracias a la alianza que este museo realizó con Fundación Itaú (y),,link,,1
30,34,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZPRFkzTmpjeU1USTVPVFExTkRVMk9qRTBNekV3TnpZeE1UST0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZPRFkzTlRjeU5Ea3pNamc0TnpVek9qRTBNekV3TkRVME1qVT0='}}, u'data': [{u'message': u'Siii, vayan!!!!', u'from': {u'name': u'Chechy Tango', u'id': u'962940553750254'}, u'id': u'866723986706937_867572493288753'}, {u'message': u'Una gran pintora moderna!', u'from': {u'name': u'Felix Miranda Honeyman', u'id': u'10204288799324458'}, u'id': u'866723986706937_867672129945456'}], u'summary': {u'total_count': 2, u'order': u'chronological'}}",2015-05-08 00:00:00,"{u'category': u'Non-Profit Organization', u'name': u'Fundación Itaú Chile', u'category_list': [{u'id': u'151676848220295', u'name': u'Education'}, {u'id': u'133436743388217', u'name': u'Arts & Entertainment'}], u'id': u'244331422279533'}",244331422279533_866723986706937,"{u'paging': {u'cursors': {u'after': u'NzYyMzQwMjMwNTY0NDAz', u'before': u'MTAxNTMzMjAwNDMyNjUyNzg='}}, u'data': [{u'id': u'10153320043265278', u'name': u'Maria Jose Carrera'}, {u'id': u'145856888779910', u'name': u'65 Digital'}, {u'id': u'10204288799324458', u'name': u'Felix Miranda Honeyman'}, {u'id': u'10153048537793982', u'name': u'Teresita Calvo'}, {u'id': u'10152604681633359', u'name': u'Javiera Ide'}, {u'id': u'962940553750254', u'name': u'Chechy Tango'}, {u'id': u'10203669803159032', u'name': u'Lucía Navarro'}, {u'id': u'824692700897330', u'name': u'Beatrice DWolf'}, {u'id': u'762340230564403', u'name': u'Daniela Leiva'}], u'summary': {u'total_count': 9}}","¿Sabes quién fue Matilde Pérez? Descúbrelo este sábado 9 de mayo en el documental ""Buscando a Matilde"".

Museo de Artes Visuales, José Victorino Lastarria 307, 17 hrs.",{u'count': 3},photo,,0
