,Unnamed: 0,comments,created_time,from,id,likes,content,shares,type,Unnamed: 9,Unnamed: 10,polarity
151,202,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-01-26 22:04:34,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_590892167711240,"{u'paging': {u'cursors': {u'after': u'MTAyMDY5NTg5NTEwMzA0MjY=', u'before': u'MTAyMDY5NTg5NTEwMzA0MjY='}}, u'data': [{u'id': u'10206958951030426', u'name': u'Carla Andrea Soto Bravo'}], u'summary': {u'total_count': 1}}",http://www.amisimeimporta.cl/2015/01/26/los-ninos-de-esta-escuela-necesitan-un-lugar-de-esparcimiento-y-aprendizaje/,,link,,,1
152,205,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-01-22 03:00:33,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_588380021295788,"{u'data': [], u'summary': {u'total_count': 0}}",<3<3<3,,photo,,,1
153,206,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-01-22 02:43:22,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_588372497963207,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAyMDM0Mzg2NDYxNzk3ODE='}}, u'data': [{u'id': u'10203438646179781', u'name': u'Daniela Gárate'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 2}}",http://vimeo.com/116868367,,video,,,1
154,207,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-01-22 02:33:59,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_588368147963642,"{u'paging': {u'cursors': {u'after': u'MTAyMDQwODk3MDUzMzc4NzQ=', u'before': u'MTAxNTM1ODE2NDc5MTQyNjM='}}, u'data': [{u'id': u'10153581647914263', u'name': u'Jessica Vergara Arancibia'}, {u'id': u'10204089705337874', u'name': u'Macarena Lara Farias'}], u'summary': {u'total_count': 2}}","Voluntarios Amigos !!!

Se necesita urgente 90 donadores de sangre (cualquier tipo) para Reinaldo Araya Romero Rut 20.831.733-4 , estudiante de La escuela Irma Salas de Concon , quien padece de Leucemia. 

Aquellas personas que deseen cooperar, deben dirigirse al banco de sangre del hospital Gustavo Frike de Viña Del Mar. 

Muchas Gracias, 

SI TU NO PUEDES DONAR TE AGRADECEREMOS MUCHO COMPARTIR ESTA PUBLICACION",{u'count': 14},status,,,1
155,208,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-01-19 21:24:30,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_587372208063236,"{u'paging': {u'cursors': {u'after': u'MTAyMDkxNDA2NDg3Mzg1NzM=', u'before': u'MTAyMDQ1NjkzNTIwMjYzNjE='}}, u'data': [{u'id': u'10204569352026361', u'name': u'Flor Miranda Terraza'}, {u'id': u'10209140648738573', u'name': u'Camila Enriquez Renteria'}], u'summary': {u'total_count': 2}}","Amigos voluntarios Agradeceremos mucho a quienes puedan compartir esta publicación! De esta forma podríamos conseguir la ayuda que don juan requiere 😘🙏
Infinitas gracias 😉

 http://www.amisimeimporta.cl/2015/01/19/siempre-ha-sido-un-hombre-muy-solidario-y-entregado-pero-hoy-esta-muy-enfermo/",{u'count': 1},link,,,1
156,209,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-01-19 21:05:40,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_587367351397055,"{u'paging': {u'cursors': {u'after': u'MTAyMDkxNDA2NDg3Mzg1NzM=', u'before': u'MTAyMDkxNDA2NDg3Mzg1NzM='}}, u'data': [{u'id': u'10209140648738573', u'name': u'Camila Enriquez Renteria'}], u'summary': {u'total_count': 1}}",https://www.facebook.com/Amisimeimporta/posts/783844668363540:0,,link,,,1
157,210,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'ranked'}}",2015-01-15 22:02:59,"{u'category': u'Education', u'name': u'Escuela Irma Salas Silva', u'category_list': [{u'id': u'140234236045713', u'name': u'Elementary School'}], u'id': u'325585377563249'}",279017415565385_585631718237285,"{u'paging': {u'cursors': {u'after': u'MzI1NTg1Mzc3NTYzMjQ5', u'before': u'MTAyMDQ4NzI5MTU0NDg5NTc='}}, u'data': [{u'id': u'10204872915448957', u'name': u'Maria Eugenia Alarcon Galvez'}, {u'id': u'10204972960147311', u'name': u'Luis Humberto Jiménez Díaz'}, {u'id': u'10204985659740042', u'name': u'Macarena Lopez'}, {u'id': u'10207637231949914', u'name': u'Celinda Diaz Cisternas'}, {u'id': u'10204186329915728', u'name': u'Isabel Margarita Mellado Rubilar'}, {u'id': u'928701950501844', u'name': u'Fabiola Ravanal'}, {u'id': u'938758216146629', u'name': u'Natii Díaz'}, {u'id': u'10154476922592366', u'name': u'David Esteban Torres Cortes'}, {u'id': u'10205235297946548', u'name': u'Adalinda De La Fuente'}, {u'id': u'325585377563249', u'name': u'Escuela Irma Salas Silva'}], u'summary': {u'total_count': 10}}","Fotos de operativo de limpieza del sector de nuestra escuela que recuperarnos como patio ecológico para nuestra comunidad... agradecimiento a todos los que participaron... y en especial al programa Desafío Levantemos Chile V Región por la donación de picotas, palas, lentes y guantes....",{u'count': 3},photo,,,1
158,211,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-01-06 16:24:33,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_581198698680587,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'NDg2MTMxNjIxNTU5MjQ5'}}, u'data': [{u'id': u'486131621559249', u'name': u'M Isabel Cuevas'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 3}}","Escuela Irma Salas de Concón recibió 25 palas, picotas y escobillones para comenzar a trabajar en la construcción de un Patio-Ecológico para su comunidad.",,photo,,,1
159,212,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-01-06 03:53:00,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_580926105374513,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAxNTI3MTE1OTc1NDIzMDA='}}, u'data': [{u'id': u'10152711597542300', u'name': u'Andrea Cecilia Montalbán'}, {u'id': u'10203438646179781', u'name': u'Daniela Gárate'}, {u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 5}}",CELEBRACIÓN JARDÍN RENACER-  VISTA HERMOSA - VIÑA DEL MAR -  GRACIAS A QUIENES MANDARON LOS REGALITOS Y A QUIENES SE PREOCUPARON DE QUE TODO ESTUVIESE OKY !,,photo,,,1
160,214,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-01-06 03:45:13,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_580923992041391,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAyMDQ1NjkzNTIwMjYzNjE='}}, u'data': [{u'id': u'10204569352026361', u'name': u'Flor Miranda Terraza'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 4}}",CELEBRACIÓN JARDÍN INFANTIL ARDILLITAS CERRO LA CRUZ  GRACIAS GRACIAS ! SIN TI ESTO NO PODRÍA HABER SIDO POSIBLE ,),,photo,,1
161,215,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-01-06 03:42:53,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_580923522041438,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAyMDQ1NjkzNTIwMjYzNjE='}}, u'data': [{u'id': u'10204569352026361', u'name': u'Flor Miranda Terraza'}, {u'id': u'10204617570900310', u'name': u'Leticia Leon Rosas'}, {u'id': u'10208786588482626', u'name': u'Andrea Ringeli Figueroa'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 6}}",LAS LOMITAS DE ACHUPALLA TAMBIÉN TUVO SU HERMOSA CELEBRACIÓN DE NAVIDAD !!! GRACIAS POR SER AYUDARNOS A QUE FUESE POSIBLE,,photo,,,1
162,216,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-01-06 03:41:22,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_580922562041534,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAyMDQ1NjkzNTIwMjYzNjE='}}, u'data': [{u'id': u'10204569352026361', u'name': u'Flor Miranda Terraza'}, {u'id': u'10204617570900310', u'name': u'Leticia Leon Rosas'}, {u'id': u'459073384294487', u'name': u'Demmys Leguina Araya'}, {u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 6}}",GRACIAS A TODOS QUIENES HICIERON POSIBLE ESTA HERMOSA ACTIVIDAD ! GRACIAS ÁRBOL DE LOS SUEÑOS ,) GRACIAS AMIGOS Y AMIGAS QUE QUISIERON SER PARTE !,,photo,,1
163,219,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-01-06 02:45:18,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_580908065376317,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ5ODk2NDkxNjAxODM=', u'before': u'MTAyMDQ4OTg2Njc0MDg2MTY='}}, u'data': [{u'id': u'10204898667408616', u'name': u'Pau Herrada M'}, {u'id': u'230240613749569', u'name': u'Para ti'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}], u'summary': {u'total_count': 4}}",Felices de aportar con un granito de arena ,) y ver a los propia comunidad educativa trabajando por un espacio ecológico ,) <3<3,,photo,1
164,220,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2015-01-05 18:58:20,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_580736058726851,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ5ODk2NDkxNjAxODM=', u'before': u'MTAyMDQ5NTk3MzIwMTM4NTI='}}, u'data': [{u'id': u'10204959732013852', u'name': u'Myriam Agueda Carrasco Muñoz'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'459073384294487', u'name': u'Demmys Leguina Araya'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}], u'summary': {u'total_count': 4}}","Muchas familias nos esperan con entusiasmo este verano! No te quedes fuera. Trapa Trapa te necesita! 

¿Que haremos?
- Arreglo de casas
- Creación de un invernadero modelo
- Taller de cuenta cuentos
- Operativos dentales
- Campeonato de fútbol
- Formación para los voluntarios

Postula en voluntarios@desafiochile.cl",{u'count': 2},photo,,,0
165,221,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-12-29 15:30:45,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_574505652683225,"{u'paging': {u'cursors': {u'after': u'MTAyMDQ2MTc1NzA5MDAzMTA=', u'before': u'MTAyMDUwMDE5NDE0MzE1NTY='}}, u'data': [{u'id': u'10205001941431556', u'name': u'Ana María Haro Filippi'}, {u'id': u'486131621559249', u'name': u'M Isabel Cuevas'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'697055260378397', u'name': u'Tamara Andrea Cifuentes Solano'}, {u'id': u'10203438646179781', u'name': u'Daniela Gárate'}, {u'id': u'10154902665610512', u'name': u'Daniela Andrea Vidal Comas'}, {u'id': u'10204617570900310', u'name': u'Leticia Leon Rosas'}], u'summary': {u'total_count': 7}}",Felices ☺️😉Inauguración de Jardin  Infantil Guacolda,{u'count': 1},photo,,,1
166,222,"{u'data': [], u'summary': {u'total_count': 0, u'order': u'chronological'}}",2014-12-26 22:52:16,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_572716852862105,"{u'paging': {u'cursors': {u'after': u'MTAyMDQxMzA3OTA3MjM4Nzc=', u'before': u'MTAyMDQ2MTc1NzA5MDAzMTA='}}, u'data': [{u'id': u'10204617570900310', u'name': u'Leticia Leon Rosas'}, {u'id': u'10152795664434479', u'name': u'Ale Paulina'}, {u'id': u'486131621559249', u'name': u'M Isabel Cuevas'}, {u'id': u'10208843111934911', u'name': u'Isis Paulina Inostroza Robles'}, {u'id': u'10205001941431556', u'name': u'Ana María Haro Filippi'}, {u'id': u'10204989649160183', u'name': u'María Victoria Farías Maturana'}, {u'id': u'10208506767531163', u'name': u'Armando Cabello Aracena'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}, {u'id': u'690667074361824', u'name': u'Andrea Pilar'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}], u'summary': {u'total_count': 10}}","Esta navidad en Valparaíso no sólo celebramos con los niños, sino que también hemos apoyado Fundación Betania Acoge mediante una donación de 30 colchones nuevos, los que serán utilizados en la misión de apoyar a mujeres en situación de riesgo social.",,photo,,,1
167,224,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOVFkyT1RZME1ESTJOemN3TnpJeE9qRTBNVGczT0RReU1qQT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOVFkyTkRrek5qRTJPREUzTnpZeU9qRTBNVGcyT1RrNE1UVT0='}}, u'data': [{u'message': u'buena buenaaa! :D', u'from': {u'name': u'Mariana Lindh', u'id': u'10154110527168066'}, u'id': u'566479950152462_566493616817762'}, {u'message': u'Mira Jazmin Guitierrez Casas', u'from': {u'name': u'Jessica Vergara Arancibia', u'id': u'10153581647914263'}, u'id': u'566479950152462_566959686771155'}, {u'message': u'Gracias', u'from': {u'name': u'Jazmin Guitierrez Casas', u'id': u'10207122479802076'}, u'id': u'566479950152462_566963976770726'}, {u'message': u'Acabó de verlo', u'from': {u'name': u'Jazmin Guitierrez Casas', u'id': u'10207122479802076'}, u'id': u'566479950152462_566963980104059'}, {u'message': u'Linda lo más grande de las asistentes sociales', u'from': {u'name': u'Jazmin Guitierrez Casas', u'id': u'10207122479802076'}, u'id': u'566479950152462_566964016770722'}, {u'message': u'Lo máximo.. ; Jessica Vergara', u'from': {u'name': u'Jazmin Guitierrez Casas', u'id': u'10207122479802076'}, u'id': u'566479950152462_566964026770721'}], u'summary': {u'total_count': 6, u'order': u'chronological'}}",2014-12-16 02:53:03,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_566482000152257,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAxNTI3NTc1ODYyMDcwNDI='}}, u'data': [{u'id': u'10152757586207042', u'name': u'Liliana Sepulveda'}, {u'id': u'10206331110973122', u'name': u'Isa Melgarejo'}, {u'id': u'10208839528048323', u'name': u'Carolina Alejandra Padget'}, {u'id': u'10207122479802076', u'name': u'Jazmin Guitierrez Casas'}, {u'id': u'10153581647914263', u'name': u'Jessica Vergara Arancibia'}, {u'id': u'10204089705337874', u'name': u'Macarena Lara Farias'}, {u'id': u'459073384294487', u'name': u'Demmys Leguina Araya'}, {u'id': u'10204579678187664', u'name': u'Viviana Toledo Godoy'}, {u'id': u'10154110527168066', u'name': u'Mariana Lindh'}, {u'id': u'10152601440611160', u'name': u'Romi Borzutzky Wainer'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 12}}","Amigos y Voluntarios ;)

Estamos con el corazón felizzzz y agradecido ;)<3<3<3 !!!!

 ""Hoy fue nuestra primera navidad del árbol de los sueños 2014, de no ser por los voluntarios y amigos que apadrinaron a los niños del Jardín Ardillita esto no hubiese sido posible ;) ...
"" GRACIASSSS !!!

 ... porque tu compromiso nos anima a continuar  ;)<3 <3 < <3  !!! ...      
                                                                                                        Aun hay tres navidades por hacer ;) 

Si quieres ser parte comunicate con nuestra líder de voluntarios en la quinta región  mlindh.voluntarios@desafiochile.cl",{u'count': 4},photo,,,1
168,225,"{u'paging': {u'cursors': {u'after': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOVFk0T0RBMk9URTJOVGcyTkRNeU9qRTBNVGt4TVRrNU1qQT0=', u'before': u'WTI5dGJXVnVkRjlqZFhKemIzSTZOVFkyTXpVNE5UTXpORGszT1RNM09qRTBNVGcyTnpreE1EZz0='}}, u'data': [{u'message': u'Pía :)', u'from': {u'name': u'Andrea Pilar', u'id': u'690667074361824'}, u'id': u'566324243501366_566358533497937'}, {u'message': u'Andrea les gustaria participar?', u'from': {u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desaf\xedo Levantemos Chile V Regi\xf3n', u'id': u'279017415565385'}, u'id': u'566324243501366_566383350162122'}, {u'message': u'yo quiero participar pero para el martes 23 :)', u'from': {u'name': u'Liliana Sepulveda', u'id': u'10152757586207042'}, u'id': u'566324243501366_568806916586432'}], u'summary': {u'total_count': 3, u'order': u'chronological'}}",2014-12-15 20:01:53,"{u'category': u'Non-Governmental Organization (NGO)', u'name': u'Desafío Levantemos Chile V Región', u'id': u'279017415565385'}",279017415565385_566324243501366,"{u'paging': {u'cursors': {u'after': u'Mjc5MDE3NDE1NTY1Mzg1', u'before': u'MTAyMDg1ODM1NTg5MjQyNDg='}}, u'data': [{u'id': u'10208583558924248', u'name': u'Francisca Ibaseta Jerez'}, {u'id': u'10206111672730039', u'name': u'María Santis'}, {u'id': u'10202551214141911', u'name': u'Nacho Rojas Brahm'}, {u'id': u'10204617570900310', u'name': u'Leticia Leon Rosas'}, {u'id': u'10204130790723877', u'name': u'Alexandro Cea'}, {u'id': u'10154110527168066', u'name': u'Mariana Lindh'}, {u'id': u'279017415565385', u'name': u'Desafío Levantemos Chile V Región'}], u'summary': {u'total_count': 7}}","¿QUIERES PARTICIPAR EN LA CELEBRACIÓN DE LAS NAVIDADES?

La celebraciones serán en las siguientes fechas:

- 16 Diciembre Jardín Renacer (punto de encuentro Plaza Viña del Mar 14:00 hrs)
- 22 Diciembre Jardín Guacolda
- 23 Diciembre Jardín Las Lomitas

Envía un correo a mlindh.voluntarios@desafiochile.cl para inscribirte!

TE ESPERAMOS :D!!!!",{u'count': 2},status,,,1
